ID,PID,EpEmAngle,EmEpGamAngle,InvariantMassEpEmGam,InvariantMassEpEm,EmPx,EmPy,EmPz,EmTheta,EmPhi
0,Background,0.9214226551323966,-0.9908395207112183,0.3630413893134751,3.674015938877181,-0.009113989770412445,-0.3406444787979126,1.5422247648239136,0.21746357321403528,-1.5975450826375064
0,Background,-0.993955249575923,-0.4344735722221591,1.3391132825132328,1.648894070696695,-0.9833656549453735,0.28112927079200745,4.55245304107666,0.2209924098047655,2.8631353778360995
0,Background,-0.9999426747839877,0.13291063665761121,1.3391132825132315,1.3775932828567796,-0.9833656549453735,0.28112927079200745,4.55245304107666,0.2209924098047655,2.8631353778360995
0,Background,-0.992876625862314,-0.31095039539833647,1.3602248162940402,1.4439779186678658,0.7841001152992249,0.7704485058784485,4.0284552574157715,0.26639174529191495,0.7766166699657998
0,Background,-0.9792153017710652,-0.693978064610864,1.3602248162940387,1.5401144281208046,0.7841001152992249,0.7704485058784485,4.0284552574157715,0.26639174529191495,0.7766166699657998
0,Background,-0.9996612967189997,-0.3657334293152217,2.204707641980231,2.29017635250084,-0.5990518927574158,1.2528839111328125,3.013277769088745,0.43185775726819714,2.0168021892749906
0,Background,-0.8985274819626693,-0.26207867930068046,2.204707641980231,3.354718151714221,-0.5990518927574158,1.2528839111328125,3.013277769088745,0.43185775726819714,2.0168021892749906
0,Background,-0.4888401411073657,-0.998961680596914,2.0051165162145765,3.5041019955236714,-0.5990518927574158,1.2528839111328125,3.013277769088745,0.43185775726819714,2.0168021892749906
0,Background,0.6313927589815709,-0.9976992634315421,2.0051165162145788,8.908217529168155,-0.5990518927574158,1.2528839111328125,3.013277769088745,0.43185775726819714,2.0168021892749906
0,Background,-0.9838587110743428,0.10730584386628755,1.364276634687856,1.554234428742382,0.9549855589866638,-0.45675814151763916,4.877444744110107,0.21372429894048514,-0.4461276359376814
0,Background,-0.953251762031095,-0.4513562939412634,1.364276634687857,1.6022247823960358,0.9549855589866638,-0.45675814151763916,4.877444744110107,0.21372429894048514,-0.4461276359376814
0,Background,-0.988963162051476,0.15600613303838393,1.3642766346878574,1.5357935564514353,0.9549855589866638,-0.45675814151763916,4.877444744110107,0.21372429894048514,-0.4461276359376814
0,Background,-0.9855875682206936,0.5408532475078606,0.7865089226982083,0.8678122398168729,-0.8806073069572449,1.2237071990966797,5.566373825073242,0.26449907699604075,2.1945707576426328
0,Background,-0.9993836720359265,0.4389778821507754,0.7865089226982063,0.8030866855265948,-0.8806073069572449,1.2237071990966797,5.566373825073242,0.26449907699604075,2.1945707576426328
0,Background,-0.700225875643098,-0.8528096853442256,0.7865089226982118,1.2696684411157775,-0.8806073069572449,1.2237071990966797,5.566373825073242,0.26449907699604075,2.1945707576426328
0,Background,-0.5647953814421537,-0.8933235112187964,0.7865089226982077,1.4914925215294934,-0.8806073069572449,1.2237071990966797,5.566373825073242,0.26449907699604075,2.1945707576426328
0,Background,-0.3524116560558457,-0.8603748734882978,0.7865089226982035,1.7621125397829023,-0.8806073069572449,1.2237071990966797,5.566373825073242,0.26449907699604075,2.1945707576426328
0,Background,-0.9972894449567002,-0.07210299026164682,1.1370768108634972,1.1837013048862897,0.3090318441390991,0.4486315846443176,1.9452083110809326,0.273060461884221,0.9676049756837936
0,Background,-0.9921377039183001,-0.029427762496221376,1.1370768108634965,1.2248975231742256,0.3090318441390991,0.4486315846443176,1.9452083110809326,0.273060461884221,0.9676049756837936
0,Background,-0.999620577987176,-0.5860113900874683,1.137076810863497,1.1953351532551841,0.3090318441390991,0.4486315846443176,1.9452083110809326,0.273060461884221,0.9676049756837936
0,Background,-0.951757340879528,-2.970413023450572E-5,1.1370768108634988,1.3579370610114745,0.3090318441390991,0.4486315846443176,1.9452083110809326,0.273060461884221,0.9676049756837936
0,Background,-0.8403842975982551,-0.4134580059089914,1.1370768108634972,1.522630835748166,0.3090318441390991,0.4486315846443176,1.9452083110809326,0.273060461884221,0.9676049756837936
0,Background,-0.999655256345489,-0.5161755775435878,2.24671498917195,2.295127383312074,-0.5209174156188965,1.2794976234436035,4.891445636749268,0.2752573112765639,1.9574311191878448
0,Background,-0.9999737551417611,-0.44156724195614316,2.246714989171951,2.263969176116136,-0.5209174156188965,1.2794976234436035,4.891445636749268,0.2752573112765639,1.9574311191878448
0,Background,-0.9999905516063401,-0.15669976892257437,1.4430063048484394,1.4607921346179016,0.8137783408164978,-0.009317445568740368,2.8823792934417725,0.27518391797043484,-0.011449110870822354
0,Background,-0.999998297800481,-0.1633413987881295,1.4430063048484356,1.4520938058056085,0.8137783408164978,-0.009317445568740368,2.8823792934417725,0.27518391797043484,-0.011449110870822354
0,Background,-0.9999865323081413,-0.18626276266551356,1.4430063048484365,1.466442172001932,0.8137783408164978,-0.009317445568740368,2.8823792934417725,0.27518391797043484,-0.011449110870822354
0,Background,-0.9983640891616948,-0.06784140288286415,1.443006304848436,1.6325397526578211,0.8137783408164978,-0.009317445568740368,2.8823792934417725,0.27518391797043484,-0.011449110870822354
0,Background,-0.9962207680995965,-0.017440007840301086,1.4430063048484336,1.5139258491478595,0.8137783408164978,-0.009317445568740368,2.8823792934417725,0.27518391797043484,-0.011449110870822354
0,Background,-0.9440183501620225,-0.6913224180010502,1.4430063048484358,1.7579852538214535,0.8137783408164978,-0.009317445568740368,2.8823792934417725,0.27518391797043484,-0.011449110870822354
0,Background,-0.9911295892946035,-0.7466629494696583,1.4430063048484367,1.5675164519414828,0.8137783408164978,-0.009317445568740368,2.8823792934417725,0.27518391797043484,-0.011449110870822354
0,Background,-0.995525063657705,-0.7371537592849017,0.9375748704805423,0.9830914982445881,-0.33589473366737366,0.476958304643631,2.257384777069092,0.25289228196173774,2.1843645305965396
0,Background,-0.9980531344997362,-0.746322298278474,0.9375748704805432,0.9673137569666398,-0.33589473366737366,0.476958304643631,2.257384777069092,0.25289228196173774,2.1843645305965396
0,Background,-0.8783351589958218,-0.7006562941611851,0.9375748704805416,1.2062909383102418,-0.33589473366737366,0.476958304643631,2.257384777069092,0.25289228196173774,2.1843645305965396
0,Background,-0.99279290548216,-0.21526031894391665,0.9375748704805421,1.0143472270093665,-0.33589473366737366,0.476958304643631,2.257384777069092,0.25289228196173774,2.1843645305965396
0,Background,-0.877263412683429,-0.10260402479599423,0.937574870480541,1.2952613296351585,-0.33589473366737366,0.476958304643631,2.257384777069092,0.25289228196173774,2.1843645305965396
0,Background,-0.5227786143992398,-0.5836520801643632,0.9375748704805416,1.6201449147928386,-0.33589473366737366,0.476958304643631,2.257384777069092,0.25289228196173774,2.1843645305965396
0,Background,-0.999618396514782,-0.29308379538811397,2.0856859130412655,2.2400661516828184,1.4381885528564453,0.18957366049289703,5.100358009338379,0.2770999568497453,0.1310586291270996
0,Background,0.9868357316717403,-0.986928255626583,0.10489732308551983,2.9807637095389015,-0.24945051968097687,-0.06169169768691063,0.946017324924469,0.2652295945936695,-2.8991470144912848
0,Background,-0.9889668961785483,-0.07254184982048588,0.9710474402412183,1.0739126331973825,0.2809208035469055,0.4709177315235138,1.7960896492004395,0.29631042711615335,1.032925548580913
0,Background,-0.9996291811966849,-0.43554808177050963,2.3289554111509876,2.3772089521069875,0.6607145071029663,1.3318333625793457,4.842072486877441,0.29790403050822095,1.110278417331002
0,Background,-0.7499488841632086,-0.9994165037853452,1.883732508155236,2.9586005931833776,0.6607145071029663,1.3318333625793457,4.842072486877441,0.29790403050822095,1.110278417331002
0,Background,-0.9998646227582255,-0.4911006864879172,1.904730475595859,1.9915879838381019,-0.5275100469589233,1.7168906927108765,3.693896770477295,0.45257500104471227,1.8688886961767384
0,Background,-0.9978769696101756,-0.45887916359425834,1.9047304755958607,2.1981552510243465,-0.5275100469589233,1.7168906927108765,3.693896770477295,0.45257500104471227,1.8688886961767384
0,Background,-0.9991915247232036,-0.45998291410074743,1.904730475595861,2.166919616769832,-0.5275100469589233,1.7168906927108765,3.693896770477295,0.45257500104471227,1.8688886961767384
0,Background,-0.9923835155283969,-0.3610544646930472,1.904730475595862,2.652840911794458,-0.5275100469589233,1.7168906927108765,3.693896770477295,0.45257500104471227,1.8688886961767384
0,Background,-0.9987501331719577,-0.5374796557264003,1.9047304755958607,2.2691667136831946,-0.5275100469589233,1.7168906927108765,3.693896770477295,0.45257500104471227,1.8688886961767384
0,Background,-0.9998880086422011,-0.7172798019682868,1.9047304755958616,1.9792657023392946,-0.5275100469589233,1.7168906927108765,3.693896770477295,0.45257500104471227,1.8688886961767384
0,Background,-0.992010878010964,-0.18087136116936509,1.9047304755958592,2.117703479904333,-0.5275100469589233,1.7168906927108765,3.693896770477295,0.45257500104471227,1.8688886961767384
0,Background,-0.9918223923415278,0.19239039658922333,1.1307376766845822,1.4742538331955537,-0.5714365839958191,0.9730870127677917,3.2515268325805664,0.33405113999964103,2.1017813766092943
0,Background,-0.7151996103893549,-0.6818586684109115,1.1307376766845858,1.7403905639746875,-0.5714365839958191,0.9730870127677917,3.2515268325805664,0.33405113999964103,2.1017813766092943
0,Background,-0.6659890974139941,-0.815638381877227,0.9033517289776761,1.4802174710255274,0.1073409765958786,-0.965418815612793,3.9050254821777344,0.24380011057142834,-1.4600652123061721
0,Background,-0.7973823505143746,-0.6726963930719996,0.903351728977672,1.3720722420537395,0.1073409765958786,-0.965418815612793,3.9050254821777344,0.24380011057142834,-1.4600652123061721
0,Background,-0.9999163712612182,-0.11428661340823375,0.9033517289776754,0.9182773852257814,0.1073409765958786,-0.965418815612793,3.9050254821777344,0.24380011057142834,-1.4600652123061721
0,Background,-0.9996085318705834,-0.20853283364104983,1.6425868755411759,1.6706379780563874,0.8721680045127869,0.4634668827056885,2.253467559814453,0.4130699416270012,0.48844807126737383
0,Background,-0.9995954492811316,-0.2190604104595241,1.6425868755411763,1.6682393917604086,0.8721680045127869,0.4634668827056885,2.253467559814453,0.4130699416270012,0.48844807126737383
0,Background,-0.9786086953420372,-0.9694373954612698,0.9094980676989988,1.0095190071679503,-0.12431799620389938,0.2813567817211151,0.7781581282615662,0.37643944103953453,1.9868535701986565
0,Background,-0.9935470814002183,-0.9575202819322206,0.9094980676989989,0.9627737658759753,-0.12431799620389938,0.2813567817211151,0.7781581282615662,0.37643944103953453,1.9868535701986565
0,Background,-0.9966238229048512,-0.5522069835488553,1.52544108121854,1.7570750287981163,-1.15432870388031,0.1263292282819748,5.075459957122803,0.2249200670940883,3.0325868978133794
0,Background,-0.9851335500557591,-0.2726581857933727,1.525441081218541,1.7491617414135132,-1.15432870388031,0.1263292282819748,5.075459957122803,0.2249200670940883,3.0325868978133794
0,Background,-0.9870411780209022,-0.289629925355735,1.5254410812185406,1.7411826839221172,-1.15432870388031,0.1263292282819748,5.075459957122803,0.2249200670940883,3.0325868978133794
0,Background,-0.9998221452121968,0.07522294173092173,1.317686376171567,1.4613388456517251,0.5928681492805481,-0.28156304359436035,1.7599527835845947,0.3569505588870984,-0.4433804495568649
0,Background,-0.9999732294651558,0.030206133949947662,1.3176863761715667,1.3899615267579677,0.5928681492805481,-0.28156304359436035,1.7599527835845947,0.3569505588870984,-0.4433804495568649
0,Background,-0.8826173408391437,-0.7278329362299606,1.3176863761715667,1.7029444686375148,0.5928681492805481,-0.28156304359436035,1.7599527835845947,0.3569505588870984,-0.4433804495568649
0,Background,-0.9978235624213062,0.25424198112441543,1.4942025794644067,1.5444852802923164,-0.8517319560050964,-0.9844371676445007,5.534731864929199,0.23099895343713034,-2.2840470636078876
0,Background,-0.9847675426125915,-0.4361657666730162,1.463634888018266,1.7091999203615353,0.37286049127578735,1.308137059211731,5.646160125732422,0.23640885718224905,1.2931278785743598
0,Background,-0.9996002574964665,-0.8203541218316341,1.463634888018265,1.5471466705778618,0.37286049127578735,1.308137059211731,5.646160125732422,0.23640885718224905,1.2931278785743598
0,Background,-0.9790834615475769,0.05463676182297236,0.9502846176274694,1.0535199918082538,0.26989877223968506,0.3491661250591278,1.251727819442749,0.33896050772015135,0.9127488891959296
0,Background,-0.9993307136613349,0.09900099215857333,0.9502846176274685,0.9740767703867008,0.26989877223968506,0.3491661250591278,1.251727819442749,0.33896050772015135,0.9127488891959296
0,Background,-0.9983873556515329,-0.36844980218359513,0.9502846176274704,0.9979187437153612,0.26989877223968506,0.3491661250591278,1.251727819442749,0.33896050772015135,0.9127488891959296
0,Background,-0.1503322939386336,-0.996809729591101,0.8421164483199719,1.8350199278240173,0.26989877223968506,0.3491661250591278,1.251727819442749,0.33896050772015135,0.9127488891959296
0,Background,-0.8494475157975103,-0.9980277631175898,0.8421164483199722,1.1160156446673448,0.26989877223968506,0.3491661250591278,1.251727819442749,0.33896050772015135,0.9127488891959296
0,Background,-0.22750083022329742,-0.9990166586327137,0.8421164483199731,1.743004942103456,0.26989877223968506,0.3491661250591278,1.251727819442749,0.33896050772015135,0.9127488891959296
0,Background,-0.9995635512682708,-0.47904439986931024,1.2484411840493466,1.3208563272629903,0.9512512683868408,0.5475674271583557,3.9683961868286133,0.26983766135363985,0.5223065541942857
0,Background,0.898000392612508,-0.9892725530873838,0.21664713400002455,1.9121096207432902,-0.12297412753105164,-0.10619362443685532,1.0074238777160645,0.15990556738601297,-2.4292877084077
0,Background,-0.9864405063111816,-0.651327646973911,1.1340296369935619,1.3362939713661,0.6712917685508728,-0.3953263461589813,3.3163187503814697,0.2307299312086481,-0.5322206561013542
0,Background,-0.994575150908309,-0.6785186525326332,1.1340296369935619,1.2598888636418455,0.6712917685508728,-0.3953263461589813,3.3163187503814697,0.2307299312086481,-0.5322206561013542
0,Background,-0.9379306458319296,-0.5640750773223261,1.1340296369935603,1.5191841008801779,0.6712917685508728,-0.3953263461589813,3.3163187503814697,0.2307299312086481,-0.5322206561013542
0,Background,-0.9976551300611327,0.24134918221492882,1.1340296369935576,1.1738522381393086,0.6712917685508728,-0.3953263461589813,3.3163187503814697,0.2307299312086481,-0.5322206561013542
0,Background,-0.9989696511817892,0.2758974319317735,1.1340296369935587,1.1608721743326644,0.6712917685508728,-0.3953263461589813,3.3163187503814697,0.2307299312086481,-0.5322206561013542
0,Background,0.9504512417852962,-0.9874918644928976,0.20518814202495475,3.0688540648020006,-0.021468518301844597,-0.026074927300214767,0.47261902689933777,0.07134370629609865,-2.2596075564526776
0,Background,0.9276001928513284,-0.9900446089869701,0.20518814202495367,2.529167585593745,-0.021468518301844597,-0.026074927300214767,0.47261902689933777,0.07134370629609865,-2.2596075564526776
0,Background,0.9681194562833259,-0.9844808310426428,0.20518814202495475,3.837874659464355,-0.021468518301844597,-0.026074927300214767,0.47261902689933777,0.07134370629609865,-2.2596075564526776
0,Background,-0.3263231504295069,-0.9932460734510169,0.20518814202495397,0.43503919543065483,-0.021468518301844597,-0.026074927300214767,0.47261902689933777,0.07134370629609865,-2.2596075564526776
0,Background,-0.2641847071269948,-0.9951419889811717,0.20518814202495445,0.45680228648410104,-0.021468518301844597,-0.026074927300214767,0.47261902689933777,0.07134370629609865,-2.2596075564526776
0,Background,-0.9999856220223751,0.15163707395163392,1.8540365745307934,1.9245040579233172,0.3521953523159027,1.434884786605835,5.496978282928467,0.26257410508940865,1.330102685870239
0,Background,-0.9994969539864583,-0.7999823330093194,1.854036574530794,2.0604693725184733,0.3521953523159027,1.434884786605835,5.496978282928467,0.26257410508940865,1.330102685870239
0,Background,-0.9992270088266088,0.2606412432488979,1.75535579949537,1.804418894570264,-0.586337149143219,-0.5512204766273499,3.5047779083251953,0.22570495376329341,-2.3870549257712295
0,Background,-0.9999568879345494,-0.08584389424182204,1.7553557994953681,1.7733188025703177,-0.586337149143219,-0.5512204766273499,3.5047779083251953,0.22570495376329341,-2.3870549257712295
0,Background,-0.9996963223861964,-0.49707179220818465,2.048012562546177,2.0817258218355152,1.329213261604309,0.09393006563186646,3.1799137592315674,0.3968161820639564,0.07054863443817143
